id,q1_hh_members,q2_age_u5,q3_age_5_17,q4_age_18_34,q5_age_35_59,q6_age_60plus,q7_male,q8_female,q9_head_sex,q10_head_age,q11_head_education,q12_occupation,q12_other,q13_income,q14_residence,q15_housing,q15_other,q16_tenure,q17_rooms,q18_floors,q19_economic,q20_living,q21_region,q22_district,q23_village,demographics_complete,starttime_complete,q96digital_corruption,q87_confidence,q95_cyber_awareness
5609,14,5,6,6,3,3,6,8,1,67,4,3, ,800,1,1, ,1,6,1,4,3,2,7,jig jiga yar,2,2, , , 
5610,12,2,10,3,0,0,3,9,1,22,4,6, ,60,1,2, ,3,2,1,4,5,1,4,Gol-waraabe,2,2,3,1,2
5611,12,1,1,0,2,2,5,7,1,60,6,1, ,450,1,4, ,1,6,1,4,1,1,2,Goljano,2,2,1,3,3
5613,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5614,12,0,0,3,4,0,8,4,2,50,8,2, ,600,1,1, ,1,5,1,4,3,1,7, ,2,2, , , 
5615,10,2,1,1,0,0,7,3,1,49,1,1, ,250,1,1, ,1,3,0,1,2,1,5,Laanta hawada,2,2,3,4,3
5617,7,0,0,0,0,0,4,3,2,50,1,6, ,500,1,3, ,1,4,1,4,4,1,1,Xaafada October,2,2,3,4,4
5619,12,2,1,1,0,0,6,6,1,55,8,2, ,200,1,1, ,3,5,4,4,4,1,7, ,2,2, , , 
5620,3,0,0,0,0,1,0,3,2,61,2,6, ,300,1,1, ,1,5,1,4,4,1,2,150,2,2,4,3,2
5621,12,1,0,1,0,0,5,7,2,50,3,2, ,700,1,1, ,1,6,1,3,2,1,5,Hargeisa,2,2,2,2,3
5622,4,2,0,0,2,0,2,0,1,32,7,2, ,600,1,1, ,1,4,1,4,4,1,7,Jigjiga yarn,2,2,2,4,2
5624,7,0,0,1,2,0,3,4,1,45,6,1, ,400,1,1, ,1,4,1,5,5,1,2,warfare salaam,2,2,3,4,3
5626,7,0,0,0,4,1,4,3,1,65,4,1, ,3000,1,1, ,1,6,1,4,4,1,7,jig jiga yar,2,2,4,3,3
5628,12,0,0,1,3,0,8,4,1,31,7,1, ,600,1,1, ,1,5,1,4,3,1,7, ,2,2,3,3,6
5629,12,0,1,1,0,0,6,6,1,54,4,2, ,3000,1,2, ,1,7,1,5,5,1,1,half London,2,2,2,3,2
5630,4,2,0,2,0,0,2,2,1,23,4,6, ,60,1,2, ,1,2,1,2,4,1,1,Badhka,2,2,1,4,3
5631,4,0,0,0,1,2,1,3,1,62,6,2, ,500,1,1, ,1,5,1,4,4,1,7,Jigjiga yar,2,2,3,3,3
5632,3,0,0,0,0,0,1,2,2,30,3,6, ,190,1,2, ,2,1,1,3,4,1,5,jameeco weyn,2,2, , , 
5633,10,0,1,3,2,1,5,5,1,60,6,2, ,800,1,1, ,1,6,2,4,4,1,7, ,2,2,3,3,6
5635,3,0,1,0,0,0,1,2,2,30,3,6, ,190,1,2, ,1,1,1,3,5,1,5, ,2,2, , , 
5637,9,2,1,2,2,0,5,4,1,55,7,2, ,500,1,1, ,1,6,1,4,3,1,7, ,2,2,3,3,6
5639,10,0,0,2,1,0,6,4,1,46,1,6, ,400,1,1, ,1,5,1,5,5,1,6,Sh.nuur,2,2,3,3,3
5645,11,0,0,1,0,1,5,6,1,40,7,4, ,1000,1,1, ,1,6,1,5,5,1,2,daruuraha,2,2, , , 
5649,6,5,2,0,2,0,3,3,1,35,6,1, ,300,1,3, ,1,5,1,4,4,1,4, ,2,2,3,4,4
5650,13,1,0,0,1,0,6,7,1,55,3,2, ,700,1,1, ,1,6,1,4,4,1,1,Stadium area,2,2,4,4,2
5651,10,2,1,1,2,0,5,5,1,45,2,3, ,350,1,3, ,1,5,1,5,5,1,7,ibrahim koodbuur,2,2, , , 
5653,5,0,0,1,0,0,1,4,2,50,1,2, ,400,1,2, ,1,2,1,3,2,1,5,Hargeisa,2,2, , , 
5654,13,1,1,2,0,1,7,6,1,60,4,2, ,1000,1,1, ,1,8,1,5,5,1,5,calaamda,2,2,4,4,2
5656,12,0,0,1,0,2,3,9,1,65,5,3, ,1000,1,1, ,1,5,1,4,4,1,1, ,2,2,3,3,3
5660,8,0,0,1,1,1,6,2,1,55,3,2, ,300,1,3, ,1,4,1,5,5,1,5,Xidigta,2,2,5,4,3
5661,15,1,2,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5663,11,0,0,1,0,0,5,6,1,56,4,1, ,1500,1,1, ,1,5,1,4,4,1,8,state house,2,2,5,3,3
5665,10,0,10,6,3,0,6,4,1,59,4,2, ,900,1,1, ,1,8,1,4,4,1,1,Masalaha,2,2,3,3,4
5668,5,1,1,0,1,1,3,2,1,62,8,1, ,1000,1,2, ,1,6,1,4,4,1,7,Jigjigayar,2,2,4,5,3
5670,10,2,0,1,2,0,4,6,1,44,2,6, ,300,1,3, ,1,5,1,5,3,1,7,Ibraahim Koodbuur,2,2,1,1,5
5678,9,1,1,0,1,0,4,5,2,35,3,2, ,25,1,2, ,1,2,1,3,4,1,5,Qudhac-dheer,2,2, , , 
5679,1,0,0,0,1,0,1,0,1,35,7,1, ,200,1,2, ,1,1,1,3,3,1,5,calaamada,2,2,3,3,6
5680,9,1,1,0,1,0,4,5,2,35,3,2, ,350,1,2, ,1,2,1,3,4,1,5,Qudhac-dheer,2,2,4,3,3
5681,15,1,2,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5682,14,2,1,2,1,1,6,6,2,56,6,5, ,200,1,3, ,1,3,1,3,3,1,7,jigjiga yar,2,2, , , 
5684,7,0,0,0,0,0,2,5,1,26,6,1, ,500,1,1, ,1,4,1,3,3,1,5,qudhcdheer,2,2,3,3,2
5685,2,0,0,0,0,0,1,1,1,28,6,2, ,500,1,1, ,1,5,1,5,5,1,7,Jigjiga yar,2,2,3,4,3
5686,7,0,0,1,2,1,1,6,2,61,6,2, ,1000,1,1, ,1,5,1,4,4,1,6,cabaaye,2,2,4,3,2
5687,12,10,0,12,12,10,13,8,1,52,6,6, ,100,3,3, ,1,6,1,3,3,1,1,October,2,2,2,1,5
5690,12,0,0,1,0,1,5,7,1,60,1,7,Police,200,1,1, ,1,4,1,4,4,1,3,isha borama,2,2, , , 
5693,12,0,0,1,1,2,6,6,2,45,7,2, ,3000,1,1, ,1,9,2,4,5,1,5,Calamadaha,2,2,3,4,3
5699,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2, , , 
5708,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7, ,2,2, , , 
5712,8,0,0,0,0,0,3,5,1,40,6,2, ,40,1,1, ,1,4,1,4,3,1,6,Sh.nuur,2,2,3,3,3
5713,11,0,0,0,0,0,7,4,1,40,7,2, ,8000,1,1, ,1,8,2,5,4,1,7,bada cas,2,2,4,4,3
5715,10,0,2,3,2,2,5,5,1,70,6,6, ,1000,2,3, ,1,4,1,5,4,1,2,Xero awr,2,2,4,1,5
5717,6,0,0,1,0,1,3,3,1,46,7,2, ,1500,1,1, ,1,4,1,4,4,1,7, ,2,2,3,4,1
5719,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5720,3,0,1,0,0,0,1,2,2,30,3,6, ,190,1,2, ,1,1,1,3,4,1,5,Jameeco weyn,2,2,2,2,2
5721,6,0,1,2,2,0,4,1,1,39,3,1, ,250,3,2, ,1,2,1,3,3,1,1,siinay,2,2,3,2,6
5722,13,0,0,1,0,1,7,6,2,60,2,6, ,500,1,3, ,1,4,1,3,4,1,5,qudhac-dheer,2,2,4,5,3
5723,7,0,0,1,3,2,4,4,1,65,4,6, ,400,3,1, ,2,2,1,3,4,1,5,seyladda,2,2,3,3,3
5726,12,0,0,1,0,1,5,7,1,60,1,7,Police,200,1,1, ,1,4,1,4,4,1,3,isha borama,2,2,3,3,3
5727,3,0,0,0,1,0,2,1,1,55,3,4, ,200,3,2, ,3,4,1,4,3,1,1,masalaha,2,2,4,2,2
5728,12,4,2,4,1,1,6,6,1,57,6,1, ,800,1,1, ,1,6,1,4,4,1,7,jig jiga yar,2,2,1,4,3
5729,10,0,0,3,5,2,6,4,1,59,7,1, ,800,1,1, ,1,5,1,5,5,1,6,Geerash aw aden,2,2,2,5,5
5730,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5732,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,4,4
5735,3,1,0,0,2,0,2,1,1,33,6,1, ,400,1,2, ,3,3,1,4,4,1,2,150,2,2, , , 
5736,10,2,1,4,2,1,6,4,1,46,6,1, ,400,3,2, ,3,4,1,3,3,1,4,m.mooge,2,2,4,3,1
5737,6,3,1,0,1,0,4,2,1,40,5,1, ,70,1,2, ,1,2,1,5,5,1,7,xero awr,2,2,4,3,2
5738,12,1,1,0,2,2,5,7,1,60,6,2, ,450,1,1, ,1,6,0,4,3,1,2,Goljano,2,2,2,3,3
5739,3,0,0,0,1,0,0,3,2,57,3,2, ,1000,1,1, ,1,5,1,5,4,1,1,isha boorma,2,2,2,4,4
5740,6,0,0,1,4,1,3,3,2,38,6,2, ,800,1,1, ,1,4,1,4,5,1,6,hargeisa,2,2,5,3,4
5741,4,0,0,2,2,0,2,2,1,35,5,4, ,150,1,1, ,1,1,1,3,3,1,3,qandahaar,2,2, , , 
5742,5,1,1,1,1,0,3,2,1,40,3,4, ,200,3,2, ,1,3,1,3,4,1,6,new hargeisa,2,2,3,4,2
5744,5,3,0,0,2,0,3,2,1,40,7,1, ,350,1,1, ,1,3,1,3,3,1,3,Qandahaar,2,2, , , 
5745,10,2,1,2,1,1,6,4,1,50,7,1, ,500,1,3, ,1,5,1,4,5,1,7, ,2,2,3,4,4
5747,6,1,1,2,1,0,2,4,1,45,7,1, ,400,1,2, ,1,5,1,3,2,1,3,qandahaar,2,2, , , 
5748,4,0,0,2,1,1,1,3,1,45,6,7, ,1500,1,1, ,1,7,1,5,5,1,8,redsea,2,2,5,4,3
5749,6,0,6,5,2,1,4,2,1,60,4,1, ,500,1,2, ,1,4,1,4,4,1,2,daruuraha,2,2,3,3,3
5750,5,1,0,1,0,1,2,3,1,40,4,2, ,400,1,2, ,1,4,1,3,2,1,4,Digaale,2,2,4,3,2
5752,8,0,0,3,5,0,6,2,2,40,1,1, ,650,1,1, ,1,3,1,4,1,1,6,Sheekh madar,2,2,3,5,2
5754,11,2,0,1,0,1,7,3,1,54,5,2, ,800,1,2, ,1,5,1,3,4,1,2, ,2,2,4,2,3
5755,9,3,2,1,2,1,3,6,1,39,4,2, ,1000,1,3, ,1,5,1,4,3,2,1,siiney,2,2, , , 
5756,7,0,0,0,5,2,2,5,2,60,7,2, ,1500,1,2, ,3,6,1,3,4,1,9,Hodan hills,2,2,3,3,3
5757,4,2,0,2,0,0,3,1,1,29,6,2, ,750,1,3, ,1,6,1,5,5,1,2, ,2,2,2,4,3
5759,15,2,1,1,2,0,8,7,1,53,7,2, ,500,1,1, ,1,6,1,4,4,1,7,Hargeisa,2,2,4,3,3
5762,8,0,0,1,1,2,4,4,2,60,6,1, ,300,1,2, ,1,4,1,4,4,1,9,KAAH,2,2,4,3,3
5763,10,0,0,6,2,2,6,4,1,63,4,2, ,300,1,1, ,1,4,1,4,3,1,1,half london,2,2,3,3,6
5764,15,1,3,2,5,8,6,6,1,50,4,7, ,200,1,1, ,1,4,1,4,1,1,7,Jigjigayar,2,2, , , 
5765,4,0,0,1,0,1,3,1,1,89,7,2, ,1000,1,1, ,1,6,2,4,3,1,7,Hargeisa,2,2,1,3,5
5766,5,1,1,0,1,0,3,2,1,35,6,1, ,500,1,2, ,1,4,1,4,4,1,7,sheedaha,2,2,4,4,2
5767,8,0,0,5,2,1,5,3,2,64,4,1, ,600,1,2, ,1,5,1,4,4,1,8,redsea,2,2,4,3,3
5769,6,2,1,2,1,0,4,2,2,39,5,3, ,250,1,2, ,1,3,1,3,3,1,1,badhka,2,2,3,2,5
5770,6,0,6,4,2,1,4,4,1,61,2,6, ,200,1,3, ,1,2,1,3,3,1,7,jigjigayar,2,2,3,3,3
5771,5,2,1,1,1,0,2,3,1,49,2,2, ,250,1,3, ,1,2,1,3,3,1,3,isha boorama,2,2,4,2,4
5772,15,1,0,1,2,1,7,8,2,45,6,6, ,400,1,1, ,1,5,1,4,4,1,2,Xawaadle,2,2,3,3,2
5773,11,3,2,1,3,2,5,5,2,35,6,6, ,600,1,2, ,2,5,2,4,3,1,2,Daloodho,2,2,3,3,2
5774,5,0,0,1,0,0,1,4,2,50,1,1, ,400,1,2, ,1,2,1,3,3,1,5,Hargeisa,2,2,3,3,2
5775,7,0,0,0,0,0,3,4,2,50,6,1, ,450,1,3, ,1,4,1,4,3,1,1,Xaafada October,2,2,4,3,3
5776,11,1,6,2,1,1,7,4,1,61,5,2, ,400,1,2, ,1,4,1,4,4,1,3,isha boorama,2,2,4,3,3
5778,11,0,0,1,0,1,5,6,1,33,7,2, ,1000,1,3, ,1,7,0,5,5,1,2,150,2,2,3,3,4
5779,7,0,3,1,3,0,3,4,1,53,2,1, ,300,1,1, ,1,4,1,4,3,1,1,siinay,2,2,4,3,3
5783,6,0,0,4,1,1,2,4,1,60,7,2, ,600,1,1, ,1,6,1,3,4,1,5,Qudhac dheer,2,2,3,3,2
5784,2,4,2,2,2,1,4,1,1,52,7,2, ,500,1,1, ,1,2,4,4,5,1,7,hargeisa,2,2,4,5,5
5785,17,0,1,1,0,0,8,9,1,53,4,3, ,1500,1,1, ,1,6,1,4,4,1,1,Siinaay,2,2,4,4,4
5786,10,0,0,4,6,0,6,4,1,50,6,2, ,500,1,1, ,3,5,1,4,3,1,6,Aw adan,2,2,3,3,3
5788,10,0,0,6,4,0,6,4,1,45,6,2, ,500,1,1, ,3,5,1,4,3,1,6,Aw aadan,2,2,3,4,3
5789,7,2,2,1,1,1,3,4,1,45,6,2, ,400,1,1, ,1,4,1,5,4,1,9,hodan hilis,2,2,3,3,5
5791,12,2,4,2,3,1,6,6,1,65,5,3, ,500,2,3, ,2,5,2,3,5,1,2,Xero awr,2,2,4,2,3
5792,2,0,0,0,0,0,1,2,1,28,6,1, ,2000,1,2, ,1,3,1,5,4,1,7,Jigjiga yar,2,2,4,4,4
5793,7,1,0,1,1,1,2,4,1,60,6,1, ,500,1,3, ,1,6,1,3,4,1,6,sh.nuur,2,2,5,5,4
5794,8,0,0,1,1,1,7,1,1,65,7,2, ,350,1,1, ,1,4,1,4,3,1,2,26 june,2,2,3,3,3
5796,7,0,0,1,0,0,4,3,1,51,6,1, ,540,1,3, ,1,5,1,4,4,1,1, ,2,2,4,3,3
5798,6,2,3,1,1,0,3,3,2,40,6,2, ,150,1,1, ,1,5,0,5,5,1,5,Hargysa,2,2, , , 
5799,6,0,0,0,0,0,3,3,2,50,6,1, ,400,1,1, ,1,4,1,4,3,1,2,26 june,2,2,3,3,3
5800,6,1,0,3,1,0,3,3,2,49,2,2, ,300,1,3, ,1,4,1,4,4,1,6,sheekh muba,2,2,5,4,4
5801,7,0,0,0,0,0,4,3,2,50,1,6, ,500,1,3, ,1,4,1,5,4,1,1,Aktober,2,2,3,3,4
5802,9,1,0,1,1,0,3,6,2,35,2,2, ,500,1,2, ,1,4,1,5,5,1,6,new hargeisa,2,2,1,4,1
5803,12,2,1,2,1,1,5,7,1,35,6,1, ,600,1,2, ,1,7,1,3,3,1,6,sh.nuur,2,2,3,4,3
5804,8,1,1,1,1,0,2,6,2,43,4,6, ,1500,1,2, ,1,6,1,4,5,1,7,jigjiga yar,2,2,4,3,1
5805,4,0,0,0,1,0,3,1,2,55,4,1, ,250,1,2, ,1,3,1,4,3,2,2, ,2,2,3,3,3
5807,8,8,0,1,1,0,4,4,2,40,6,2, ,500,1,3, ,1,4,1,4,5,1,2,Geed goble,2,2,3,4,3
5808,12,1,0,0,0,0,7,5,1,42,7,1, ,1800,1,1, ,1,12,2,5,5,1,7,buurta kala jeexan,2,2,4,3,1
5809,10,0,0,0,0,2,5,5,1,61,6,2, ,800,1,2, ,1,5,1,4,4,1,5,Calaamada,2,2,3,3,4
5810,5,0,0,1,2,1,2,3,2,85,6,2, ,600,1,1, ,1,5,1,4,4,1,6,hargeisa,2,2,4,4,4
5811,17,1,1,2,4,1,10,7,1,56,2,1, ,700,1,1, ,1,9,4,4,4,1,7,Burco,2,2,4,4,5
5812,7,0,0,1,0,2,5,2,2,60,2,1, ,250,1,3, ,1,4,1,4,3,1,7,Ibraahim koodbuur,2,2,3,3,4
5814,10,0,0,6,4,0,6,4,1,45,6,2, ,600,1,1, ,3,4,1,3,3,1,6,Aw aadan,2,2,3,3,3
5815,7,0,0,0,5,2,3,4,2,55,6,2, ,800,1,1, ,1,5,1,5,4,1,6,hargeisa,2,2,5,4,4
5816,4,0,0,0,0,0,1,3,2,48,6,1, ,350,1,3, ,1,3,1,4,4,1,1,Xaafad October,2,2,3,3,3
5817,14,2,3,5,3,1,7,6,1,60,5,2, ,1000,3,3, ,1,5,4,3,4,1,2,Cabaye,2,2,3,1,5
5818,4,1,0,0,0,1,3,1,2,61,1,6, ,400,1,2, ,1,4,1,4,4,1,1,X Aktober,2,2,3,3,4
5821,16,3,0,1,0,2,9,7,1,72,1,7,ngo,1400,1,1, ,1,14,2,4,4,1,3,pepsi,2,2,3,4,2
5822,6,2,4,3,2,0,2,4,2,54,4,2, ,300,1,1, ,1,4,1,4,4,1,7,Xero awr,2,2, , , 
5823,7,0,0,4,1,2,4,3,1,55,4,1, ,1000,1,1, ,2,3,1,4,4,1,6,hargeisa,2,2,5,3,5
5824,8,1,0,1,1,0,4,4,1,45,6,1, ,800,1,1, ,1,7,1,3,3,1,6,New hargeisa (buurta),2,2,4,4,3
5826,6,2,1,0,0,0,4,2,1,42,6,1, ,350,1,3, ,1,4,1,4,3,1,4, ,2,2,3,3,3
5827,12,2,5,4,2,0,6,4,2,50,6,2, ,1000,3,3, ,1,5,10,5,2,1,2, ,2,2,1,3,2
5828,6,1,2,1,2,0,2,4,1,35,6,2, ,400,1,2, ,1,5,1,4,5,1,6,cabaaye,2,2,3,3,3
5832,6,1,0,1,0,2,4,2,1,70,7,1, ,600,1,1, ,1,6,1,5,4,1,7,‏jigjiga yar,2,2,2,3,2
5833,6,1,5,5,3,1,2,4,2,54,4,2, ,300,1,1, ,1,4,1,4,4,1,7,Jigjigayar,2,2,2,4,3
5834,9,0,0,1,1,0,6,3,1,55,3,1, ,300,1,1, ,1,4,1,4,4,1,1,Isha-boorama,2,2,1,3,2
5835,10,0,0,1,2,1,6,1,1,55,6,1, ,700,1,1, ,1,9,1,3,3,1,6,New hargeisa (buurta),2,2,4,3,2
5836,6,2,0,2,1,0,2,4,1,40,6,1, ,2000,1,2, ,1,5,1,4,4,1,7,Xera awar,2,2,4,4,3
5841,5,1,4,3,2,1,3,2,1,62,2,3, ,250,1,1, ,1,3,1,2,2,1,4,Mxamed mooge,2,2,1,4,5
5842,10,2,2,1,1,1,5,5,1,65,2,3, ,200,1,3, ,2,5,5,4,3,1,4,Iftin,2,2,2,1,3
5843,9,2,2,3,3,1,4,5,1,40,6,1, ,500,2,2, ,1,4,5,3,3,1,3, ,2,2,3,2,3
5844,8,0,0,1,0,0,6,2,1,28,7,1, ,700,1,3, ,1,4,1,4,5,1,1,Siinaay,2,2,1,4,6
5845,6,0,0,0,0,2,2,4,1,71,4,6, ,800,1,2, ,1,6,2,3,3,1,7,Jigjiga yar,2,2,3,4,3
5846,9,2,2,2,3,0,4,5,1,40,6,1, ,400,1,1, ,1,4,1,5,4,1,9,hodan hilis,2,2,3,3,5
5847,9,2,7,6,4,1,3,6,2,64,3,6, ,408,1,3, ,3,5,2,2,2,6,8,Gacmo dheere,2,2,3,5,6
5849,8,0,0,1,0,1,5,3,1,60,7,4, ,500,1,1, ,1,4,1,5,5,1,1,siinaay,2,2,4,4,2
5851,9,3,2,2,2,1,3,6,1,39,4,2, ,1000,1,3, ,1,5,1,4,3,1,2,xero awr,2,2,3,3,3
5852,5,1,4,4,3,1,2,3,2,60,2,5, ,200,1,2, ,3,4,1,2,4,1,7,Jigjigayar,2,2,3,3,3
5853,9,0,0,0,1,1,6,3,1,67,2,2, ,2000,1,1, ,1,6,1,4,4,1,7,Jigjigayar,2,2,4,4,3
5855,7,1,0,0,0,0,4,3,1,33,6,1, ,800,1,1, ,1,4,1,3,4,1,5,Hargeisa,2,2,1,3,3
5856,10,0,0,6,4,0,4,6,1,45,6,2, ,500,1,2, ,3,5,1,3,4,1,3,Jigjigayar,2,2,2,3,3
5857,11,1,1,0,0,0,8,3,1,53,7,1, ,1000,1,1, ,1,5,1,4,4,1,1, ,2,2,4,3,2
5859,5,2,1,2,0,0,2,3,1,31,6,1, ,450,1,2, ,1,2,1,3,4,1,1,half london,2,2,1,3,4
5860,5,0,1,2,1,1,4,1,2,72,1,2, ,250,1,1, ,3,5,1,3,3,1,1,siinay,2,2,3,3,3
5861,6,0,0,1,0,2,2,4,1,71,4,6, ,800,1,2, ,1,6,2,3,3,1,7,Jigjiga yar,2,2,3,5,3
5862,8,1,1,1,1,1,4,4,2,51,3,6, ,400,1,1, ,1,5,1,4,3,5,1,October,2,2,4,3,3
5863,8,0,0,1,1,1,5,2,2,61,4,6, ,600,1,1, ,1,7,1,3,4,1,2,200 road area,2,2,3,4,3
5864,3,0,0,0,3,0,2,1,1,38,3,1, ,200,1,2, ,1,2,1,3,2,1,3,31may,2,2,4,4,3
5867,5,2,3,2,0,0,2,3,1,30,6,1, ,1000,2,3, ,1,4,1,4,5,1,6, ,2,2,2,3,4
5868,8,2,1,1,4,0,4,4,1,42,7,4, ,900,1,1, ,1,6,1,5,5,1,2,150,2,2,5,3,4
5871,15,1,0,1,1,0,11,4,1,56,4,1, ,800,1,3, ,1,5,1,4,4,1,1,Birjeex,2,2,2,2,2
5872,5,0,0,0,0,0,2,3,2,48,6,1, ,600,1,3, ,1,5,1,4,3,1,2, ,2,2,3,3,3
5873,8,3,2,1,2,0,3,5,1,37,6,1, ,700,1,1, ,1,5,1,4,5,1,1,siinay,2,2,3,5,2
5874,8,0,0,1,1,0,4,4,1,55,6,1, ,1000,1,1, ,1,6,1,3,4,1,2,Idaacada,2,2,4,5,3
5876,3,0,0,1,0,0,2,1,2,54,3,1, ,400,1,1, ,1,5,1,5,5,1,5,calaamada,2,2,2,3,3
5877,10,0,1,3,4,1,4,6,1,65,4,2, ,1200,1,1, ,1,5,1,5,4,1,6,hargeisa,2,2,4,3,6
5880,9,1,2,3,3,2,5,4,1,65,3,5, ,1000,3,3, ,2,5,2,2,3,1,2,Daruuraha,2,2,2,1,3
5881,4,1,0,2,1,0,2,2,1,36,6,1, ,500,1,1, ,1,6,1,4,5,1,9,newhargeisa,2,2,3,3,3
5884,8,0,0,1,2,0,3,3,1,49,1,1, ,800,1,1, ,1,4,0,4,4,1,7, ,2,2,5,3,4
5885,7,1,0,1,0,0,3,4,1,55,6,2, ,700,1,1, ,1,6,1,4,4,1,1,October,2,2,4,5,2
5887,3,1,0,0,2,0,1,2,1,35,7,2, ,300,1,2, ,1,3,1,4,4,1,9,buurta,2,2,3,3,3
5888,5,0,0,1,1,1,3,2,2,60,4,2, ,1500,1,1, ,1,5,1,5,5,1,2,150,2,2,3,3,3
5889,5,0,1,1,1,2,2,3,1,39,7,1, ,500,1,1, ,1,6,1,4,4,1,2,jajabka,2,2,2,4,4
5890,13,0,0,1,9,3,4,9,1,55,4,2, ,1000,1,1, ,1,7,1,5,5,1,8,Ex control,2,2,4,4,2
5891,10,1,3,4,1,0,4,6,1,47,1,4, ,200,1,1, ,1,5,1,3,4,1,1,Badhka,2,2,3,3,4
5893,3,1,0,2,0,0,1,2,1,29,6,1, ,500,1,1, ,1,4,1,5,4,1,1,half london,2,2,3,3,4
5894,11,0,0,6,5,0,5,6,1,45,6,2, ,500,1,2, ,3,5,1,3,4,1,2,150,2,2,3,3,3
5895,7,0,1,0,1,1,5,2,1,85,1,2, ,600,1,1, ,1,5,1,4,4,1,5,calaamada,2,2,2,3,3
5896,2,0,0,0,2,0,1,1,1,30,5,1, ,400,1,2, ,1,3,1,4,3,1,9,hodan hills,2,2,2,3,3
5897,11,0,5,3,2,1,5,6,1,60,3,2, ,850,1,1, ,1,5,1,4,4,1,7,gantalaha,2,2,3,4,2
5898,9,2,0,0,8,1,2,6,2,45,6,1, ,450,1,3, ,1,6,1,4,4,1,6,sh.nuur,2,2,5,3,3
5899,3,1,0,20,0,0,2,1,1,29,7,2, ,450,1,2, ,1,4,1,1,3,1,2,Shaab,2,2,4,6,4
5900,11,1,1,1,0,0,10,1,2,48,6,2, ,700,1,3, ,1,7,1,4,4,1,1,October,2,2,3,3,3
5902,10,0,0,1,0,1,7,3,1,60,7,7, ,1000,1,2, ,3,5,1,4,3,1,5,Qudhac dheer,2,2,3,3,3
5903,5,0,1,2,0,2,1,4,2,65,6,6, ,400,1,1, ,1,5,1,3,4,1,1,xalane,2,2,2,2,4
5904,7,0,0,5,2,0,4,3,1,55,7,2, ,1000,1,1, ,1,9,1,4,5,1,2,Shaab area,2,2,3,4,3
5906,11,1,1,1,0,0,9,2,1,48,6,1, ,450,1,3, ,1,7,1,4,3,1,6, ,2,2,3,3,3
5907,4,2,2,2,0,0,2,2,1,29,6,1, ,450,1,2, ,1,4,1,4,4,1,6,Nasiye,2,2,5,5,2
5909,6,0,0,0,1,1,2,3,2,60,6,6, ,1000,1,1, ,1,4,1,5,5,1,7,jigjigyar,2,2,3,3,1
5910,9,0,0,1,0,1,4,5,1,65,6,6, ,500,1,1, ,1,4,1,3,2,1,1,October,2,2,5,5,2
5911,11,0,11,7,2,0,5,6,1,57,6,4, ,400,1,2, ,1,5,1,4,4,1,2,Hargiesa,2,2,4,4,3
5912,7,0,0,0,0,1,4,3,1,62,1,1, ,800,1,1, ,1,5,1,3,5,1,1,October,2,2,5,4,3
5913,8,1,3,2,1,0,3,3,2,42,6,2, ,1000,1,1, ,1,8,0,5,1,1,4,Hargysa,2,2,3,1,5
5914,3,1,0,0,2,0,1,2,1,35,5,1, ,250,1,2, ,1,3,1,3,3,1,9,wadul kheyr,2,2,2,1,3
5915,12,0,0,0,0,0,6,6,1,58,6,1, ,1500,1,1, ,1,5,1,4,4,1,1,october,2,2,4,5,4
5917,7,2,1,2,7,0,3,4,1,38,3,4, ,300,1,2, ,1,3,1,2,2,1,7,xero-awr,2,2,3,4,3
5918,15,0,0,13,4,1,8,7,1,52,6,1, ,2500,1,3, ,1,7,1,4,5,1,1,libaaxyada,2,2,3,5,3
5920,10,2,0,0,6,1,4,6,2,63,4,2, ,900,1,1, ,1,4,1,4,4,1,6,hargeisa,2,2,4,3,4
5921,12,1,5,4,2,0,8,4,1,46,3,4, ,700,1,1, ,1,4,1,3,4,1,1,Half london,2,2,4,4,1
5922,9,0,3,4,2,0,6,3,1,53,4,1, ,700,1,2, ,1,7,1,4,3,1,2,xero-awr,2,2,4,4,2
5923,9,0,0,2,5,2,3,5,1,56,4,6, ,450,1,1, ,1,1,1,3,4,1,5,Qudhac dheer,2,2,3,3,2
5924,8,0,5,1,2,0,4,4,1,50,5,2, ,300,1,1, ,1,4,1,3,4,1,3,isha boorama,2,2,3,3,2
5925,10,1,1,0,0,0,4,6,1,55,7,2, ,1500,1,1, ,1,6,1,4,4,1,5,Hargeisa,2,2,4,5,3
